Employee_ID,Department,Location,Employment_Type,Shift_Type,Job_Level,Tenure_Months,Base_Salary,HRA,Allowances,Bonus,Overtime_Hours,Leaves_Taken,Sick_Leaves,Casual_Leaves,Late_Logins,Early_Logouts,Missed_Punches,Attendance_Variance,Salary_Change_Pct,Salary_Change_Count_6M,Performance_Rating,Training_Hours,Engagement_Score,Manual_Payroll_Edits,Policy_Violations,Previous_Audit_Flags,Manager_Changes,Remote_Work_Days,Travel_Days,Risk_Score,High_Risk
8549,HR,Bangalore,Contract,Night,2,69,37399,14066,3764,10000,10,2,1,0,0,1,1,0.12,4.7,3,4,27,4.23,3,1,0,0,0,8,0.115900813,0
8550,Operations,Mumbai,Contract,Night,2,34,36520,14412,5505,0,13,0,0,0,3,4,0,0.12,65,1,4,26,3.85,0,2,0,0,1,8,0.268252816,0
8551,Admin,Delhi,Contract,Night,1,83,33610,12082,5783,10000,11,0,2,2,0,3,4,0.22,20.3,3,4,21,2.85,2,1,1,0,1,8,0.202309987,0
8552,Sales,Delhi,Full-Time,Rotational,5,47,63353,27345,6562,0,26,3,0,3,1,2,0,0.25,25,4,3,15,3.68,2,0,0,2,0,0,0.235212262,0
8553,Support,Pune,Intern,Rotational,2,64,39446,12840,4938,10000,11,5,3,4,4,5,2,0.03,4.2,1,5,11,4.25,3,1,1,1,5,0,0.304311046,0
8554,Admin,Bangalore,Full-Time,Night,3,29,42723,16733,6237,0,7,2,1,0,2,0,0,0.04,19.3,1,3,12,3.39,0,0,1,2,2,0,0.151507379,0
8555,Support,Pune,Intern,Night,1,51,33846,11741,4351,10000,19,4,3,2,5,0,4,,-20,4,3,1,3.12,1,2,0,1,2,8,0.346168067,1
8556,Support,Pune,Intern,Rotational,3,13,49145,17909,5251,5000,11,3,1,3,3,0,2,,10.5,3,5,23,2.84,2,2,0,2,4,5,0.421340198,1
8557,HR,Mumbai,Intern,Rotational,4,52,51480,17930,3797,15000,6,6,4,3,2,6,3,0.05,-20,1,5,35,4.31,1,3,0,0,5,8,0.240928114,0
8558,Sales,Hyderabad,Contract,Day,6,76,74647,31497,6668,0,4,5,0,2,3,2,1,0.15,6.5,3,3,20,3.82,0,2,0,0,0,5,0.056045047,0
8559,Support,Mumbai,Intern,Day,4,43,48863,19983,5736,15000,13,5,1,4,4,1,0,0.03,23.5,2,2,19,3.58,1,1,1,0,2,0,0.095545685,0
8560,Sales,Bangalore,Intern,Rotational,1,4,34268,14428,3063,5000,10,5,4,5,3,3,0,0.25,18.3,2,4,27,4.16,1,0,1,0,0,0,0.106065692,0
8561,Operations,Hyderabad,Intern,Rotational,2,25,38872,13888,4254,15000,7,3,4,5,5,2,3,0.33,0.2,1,4,9,2.88,0,2,1,2,1,5,0.310362725,0
8562,Operations,Chennai,Contract,Rotational,4,4,49159,18638,4034,5000,4,0,1,2,4,4,3,0.02,9.8,1,4,13,4.48,2,0,1,0,4,0,0.29002702,0
8563,HR,Pune,Contract,Night,3,43,40746,13312,4358,10000,5,5,4,4,6,1,3,0.04,-1,4,3,28,3.48,1,3,1,0,5,5,0.253656911,0
8564,Support,Mumbai,Intern,Night,6,21,68958,27580,3055,10000,15,0,2,0,1,3,0,0.24,1.5,1,3,14,2.92,1,1,1,0,5,0,0.125786424,0
8565,Operations,Mumbai,Full-Time,Day,2,22,37325,16388,7449,15000,15,6,1,3,1,3,2,0.19,23.4,1,3,13,3,1,0,0,1,1,5,0.124888166,0
8566,Support,Hyderabad,Intern,Rotational,2,17,46104,20452,2584,5000,12,6,4,0,9,2,4,0.23,3.9,4,3,27,2.63,2,1,0,0,3,0,0.161909582,0
8567,IT,Pune,Intern,Night,5,43,69408,25489,7111,15000,21,0,3,3,10,4,0,0.13,-2.8,1,2,7,3.37,1,2,1,0,5,0,0.184272131,0
8568,Support,Chennai,Contract,Night,1,48,31240,11951,6760,15000,10,2,4,0,2,2,2,,9.3,1,4,15,3.88,0,2,0,0,0,8,0.258892473,0
8569,Support,Bangalore,Full-Time,Night,2,80,36891,13891,5911,0,8,4,2,4,3,1,4,0.32,12.3,2,2,24,2.91,3,1,0,0,2,0,0.139035691,0
8570,IT,Mumbai,Contract,Day,5,40,59830,20270,6278,0,3,5,3,1,2,0,4,0.01,65,3,3,13,2.99,3,0,0,1,4,5,0.452844599,1
8571,Support,Chennai,Full-Time,Rotational,6,7,66708,29080,8798,5000,0,2,0,4,12,0,4,0.04,1.4,2,2,2,2.98,1,3,0,0,1,8,0.221959932,0
8572,Admin,Mumbai,Contract,Rotational,6,46,66125,24604,5649,10000,13,8,4,2,2,2,1,0.05,65,0,4,24,4.7,2,0,1,2,0,0,0.474371256,1
8573,Support,Pune,Intern,Day,1,53,27228,11557,5870,10000,7,3,1,5,5,5,0,0.11,22.2,2,3,21,4.51,1,0,0,0,5,0,0.062950495,0
8574,Admin,Delhi,Full-Time,Rotational,6,20,73273,31192,7504,10000,21,5,1,1,4,1,1,0.24,13.9,2,5,5,3.66,2,3,0,0,4,0,0.226490094,0
8575,Support,Chennai,Full-Time,Rotational,2,52,30967,11521,2082,5000,14,1,3,1,3,2,1,0.2,-0.1,3,5,33,2.54,3,1,0,2,0,2,0.198745651,0
8576,HR,Hyderabad,Intern,Rotational,1,16,23548,10242,2597,10000,10,2,1,0,1,2,0,0.14,13.6,3,3,4,4.73,0,0,0,0,4,5,0.022357821,0
8577,HR,Hyderabad,Intern,Night,1,67,35216,12005,6428,10000,13,1,1,2,1,3,4,0.15,12.9,2,3,21,2.56,0,3,0,0,5,2,0.140124741,0
8578,HR,Pune,Intern,Day,6,36,65948,26007,6311,5000,11,3,1,5,5,3,3,0.1,-6.8,1,4,28,3.24,3,1,0,2,5,5,0.243771622,0
8579,Operations,Chennai,Contract,Day,6,41,67766,29321,8673,10000,9,4,3,1,2,1,0,0.27,-5.5,4,2,8,4.23,2,1,1,2,0,5,0.213902983,0
8580,IT,Chennai,Full-Time,Night,5,22,68537,30427,7877,15000,4,3,4,1,4,3,1,0.15,13.8,4,4,10,3.13,1,1,0,0,5,0,-0.021244249,0
8581,HR,Mumbai,Contract,Night,3,22,41901,18713,4531,0,8,4,3,4,4,0,0,0.05,7.8,2,4,35,4,3,1,0,2,1,2,0.190376478,0
8582,Sales,Chennai,Intern,Day,1,49,35393,12974,2693,10000,6,1,3,5,8,0,2,0.13,1.4,1,4,2,3.49,1,3,0,1,0,8,0.29758454,0
8583,Operations,Chennai,Full-Time,Day,6,13,73843,32356,8786,15000,6,3,0,1,2,3,2,0.29,19.1,1,3,23,2.74,1,0,0,0,3,8,0.123506856,0
8584,IT,Delhi,Contract,Rotational,6,25,60921,24353,4883,0,13,1,2,3,0,3,0,0.12,6.4,0,5,0,3.06,0,1,1,0,5,5,0.136874178,0
8585,Finance,Chennai,Intern,Night,4,67,56804,20386,7308,5000,8,2,4,1,8,7,1,0.26,-20,0,5,12,3.94,2,2,1,0,5,0,0.240704908,0
8586,IT,Hyderabad,Intern,Rotational,1,9,30683,11829,7943,0,9,2,3,4,3,5,2,0.23,7.9,1,2,13,2.51,0,1,1,1,0,0,0.241836883,0
8587,HR,Mumbai,Contract,Day,2,44,30280,10554,6550,15000,12,7,1,5,0,2,0,0.23,15.5,0,4,16,4.5,0,1,1,1,0,5,0.21690911,0
8588,Admin,Delhi,Intern,Day,6,33,58199,20978,7950,15000,12,7,0,2,3,3,0,,8,0,3,33,3.5,2,0,1,1,3,2,0.403192877,1
8589,IT,Bangalore,Full-Time,Day,2,20,34591,12264,2663,0,5,7,1,0,1,1,1,0.08,1,0,3,9,4.57,3,1,0,0,0,0,0.124745098,0
8590,HR,Pune,Contract,Night,4,45,59148,25095,7037,15000,8,0,1,1,1,1,0,0.16,7.8,3,3,31,2.71,0,0,1,0,5,0,0.032195826,0
8591,Support,Bangalore,Intern,Day,6,47,71536,28785,5787,0,7,3,4,4,7,4,3,,6,1,3,19,4.18,0,0,0,1,0,0,0.296973634,0
8592,IT,Mumbai,Full-Time,Night,5,19,68926,22509,5453,0,6,7,4,2,5,5,3,0.24,40,3,4,27,4.62,3,2,1,1,0,0,0.556597268,1
8593,Sales,Delhi,Contract,Rotational,1,44,37386,13398,3383,10000,15,4,4,2,5,4,0,0.25,-5.1,1,3,9,3.38,1,0,1,2,3,8,0.10772959,0
8594,Sales,Chennai,Contract,Rotational,2,22,44372,14214,6397,15000,14,8,0,1,4,2,0,0.23,11.4,0,3,16,4.26,0,0,1,0,1,2,0.155497501,0
8595,Admin,Mumbai,Intern,Night,1,3,28391,11326,3296,5000,17,6,0,3,0,8,0,0.32,-6.1,0,3,43,4.27,3,1,0,0,3,8,0.066020571,0
8596,IT,Chennai,Intern,Night,5,52,65055,26735,3439,15000,13,1,2,4,3,3,3,0.09,11,2,3,33,4.5,2,0,0,2,1,0,0.207306876,0
8597,Support,Mumbai,Contract,Day,4,22,46070,15388,8545,15000,6,0,0,4,7,1,4,0.32,0.6,1,3,15,2.52,2,0,1,1,1,0,0.278519165,0
8598,HR,Hyderabad,Intern,Night,2,15,40777,16208,8253,15000,6,7,2,3,3,4,1,0.19,25,3,4,19,4.01,0,0,1,2,3,0,0.211208083,0
8599,Operations,Delhi,Intern,Rotational,1,45,21552,8201,8997,0,7,2,4,4,4,1,4,,11.5,1,3,24,2.76,3,3,0,0,2,0,0.352766312,1
8600,Support,Chennai,Contract,Night,3,61,43902,15564,5118,0,11,3,1,4,2,3,0,0.19,10.3,1,3,31,4.08,1,3,1,2,2,2,0.203005857,0
8601,Operations,Bangalore,Full-Time,Night,4,57,56574,18444,5847,0,10,5,3,2,2,4,2,0.16,-4.4,1,4,2,3.36,2,3,0,0,1,0,0.259737814,0
8602,Operations,Hyderabad,Intern,Rotational,3,34,46104,20067,7021,0,13,5,1,0,2,4,3,0.15,0.1,2,3,24,2.65,2,3,1,0,1,5,0.321923136,0
8603,Finance,Hyderabad,Full-Time,Rotational,6,11,56383,19704,5191,10000,9,5,2,2,6,0,2,0.29,-0.9,1,3,22,2.85,3,0,1,0,5,0,0.24673318,0
8604,Support,Mumbai,Contract,Night,4,41,46208,20226,3117,5000,0,1,3,5,1,3,1,0.13,-0.8,2,4,20,2.93,0,3,0,1,0,8,0.17330628,0
8605,IT,Hyderabad,Intern,Rotational,1,70,25998,9091,4961,15000,1,1,0,0,6,2,4,0.22,8.9,4,3,15,4.51,3,0,0,0,4,5,0.138200217,0
8606,Operations,Hyderabad,Contract,Rotational,6,42,68285,25843,6289,15000,13,1,2,3,4,5,0,0.21,25,2,5,48,4.73,2,0,0,0,0,5,0.160446345,0
8607,Support,Bangalore,Intern,Rotational,4,74,54174,20023,4233,5000,6,2,3,5,4,0,2,0.13,-11.4,3,4,20,2.56,1,3,0,0,3,0,0.12476532,0
8608,Finance,Chennai,Intern,Night,6,43,70265,26623,4206,5000,8,3,1,4,4,1,3,0.16,11.1,1,2,35,4.25,3,3,1,0,2,0,0.329029864,0
8609,Admin,Chennai,Intern,Night,2,17,30014,12553,2510,10000,9,9,1,5,0,2,2,0.07,-5.2,1,5,9,4.58,1,0,1,0,0,8,0.15158207,0
8610,Operations,Bangalore,Intern,Day,5,26,55553,24617,8679,15000,5,2,0,0,5,3,1,0.1,5,0,4,29,2.81,3,0,0,0,4,8,0.06824819,0
8611,HR,Hyderabad,Intern,Rotational,6,48,66879,26951,4549,10000,16,6,2,1,9,4,4,0.12,-0.9,1,5,38,4.28,2,0,1,0,0,0,0.295160582,0
8612,Finance,Bangalore,Full-Time,Night,2,39,33643,13356,7311,15000,9,7,1,2,4,3,0,0.32,40,3,3,1,2.98,1,1,1,0,5,0,0.276916128,0
8613,Operations,Pune,Contract,Night,4,20,47523,16582,6963,15000,11,1,4,1,6,1,0,,20.3,1,5,14,3.71,1,1,1,2,2,0,0.294308217,0
8614,IT,Mumbai,Intern,Rotational,3,4,37427,13236,5418,15000,13,8,3,4,0,0,2,0.06,11.5,1,2,13,3.69,0,0,1,0,0,0,0.170765508,0
8615,HR,Delhi,Intern,Night,3,24,48571,15720,8857,0,8,3,4,1,2,4,0,0.13,3.2,0,4,7,3.21,2,0,1,1,4,8,0.200118871,0
8616,Finance,Delhi,Full-Time,Rotational,4,53,48775,19526,5220,15000,14,6,2,4,4,3,0,0.21,-1.5,1,4,23,2.82,3,1,0,1,4,0,0.173292003,0
8617,Sales,Chennai,Full-Time,Rotational,2,44,40939,13172,3432,0,14,0,0,3,9,3,1,0.13,2.5,1,3,35,3.69,1,0,0,2,2,0,0.076890366,0
8618,Finance,Hyderabad,Full-Time,Day,2,47,40816,13799,6061,10000,7,4,3,0,1,3,4,0.3,7.6,1,4,12,3.78,2,2,1,2,5,0,0.375382929,1
8619,HR,Delhi,Contract,Rotational,1,16,34011,13962,4168,0,13,1,0,3,7,2,1,0.05,19.6,1,5,9,4.46,1,1,1,0,4,8,0.057391514,0
8620,HR,Mumbai,Contract,Day,2,29,33874,12437,5545,5000,17,6,3,3,4,0,1,0.19,-20,4,4,41,4.57,3,0,0,2,1,0,0.176643566,0
8621,Operations,Hyderabad,Full-Time,Day,3,17,53205,21233,2281,0,4,3,1,0,6,3,4,0.36,14.7,3,4,14,2.67,1,1,0,0,1,0,0.072709321,0
8622,Operations,Mumbai,Full-Time,Rotational,6,23,73277,24145,2626,5000,6,0,0,5,5,4,0,0.19,12.4,3,4,24,4.28,0,0,0,0,2,0,-0.038852695,0
8623,Sales,Chennai,Contract,Night,2,46,36305,12919,4454,5000,7,13,1,5,3,1,0,0,-1.9,0,4,21,2.53,0,0,1,0,1,0,0.178552578,0
8624,Operations,Hyderabad,Intern,Rotational,5,41,61182,20373,8537,10000,12,8,0,4,7,4,4,0.04,-13.6,3,2,51,3.43,0,3,1,0,3,8,0.244547266,0
8625,Sales,Chennai,Intern,Day,2,79,28051,12245,4099,5000,16,2,4,3,4,5,0,0.28,0.2,0,3,40,3.52,0,1,1,0,1,5,0.032153142,0
8626,Operations,Chennai,Intern,Night,2,12,46147,16456,2139,0,8,1,3,5,5,3,0,0.21,23,0,3,29,3.17,0,1,1,0,4,0,0.147209068,0
8627,Operations,Bangalore,Intern,Rotational,1,54,28137,9408,7806,10000,4,3,0,5,0,0,3,0.17,-20,0,3,20,3.69,1,1,1,1,1,0,0.230107178,0
8628,IT,Mumbai,Intern,Night,5,18,60607,21600,2201,0,5,1,1,1,1,2,4,0.25,-2.8,4,5,43,4.18,3,0,0,1,0,2,0.270693565,0
8629,Sales,Hyderabad,Contract,Night,3,90,47914,15706,8810,0,7,3,3,1,7,3,1,0.3,16.4,3,3,29,3.26,0,1,0,0,4,8,0.0490001,0
8630,Support,Chennai,Full-Time,Night,2,46,38972,17123,7444,0,8,6,0,3,1,3,0,0.34,6.6,4,4,18,3.56,1,2,1,0,2,0,0.248311096,0
8631,IT,Pune,Intern,Rotational,4,23,50413,20774,2627,10000,12,2,4,4,2,2,2,,12.8,1,5,14,4.49,2,2,0,0,1,2,0.436673939,1
8632,IT,Chennai,Intern,Day,5,82,59300,20032,5956,10000,15,3,0,4,0,2,1,0.45,-20,4,3,40,4.09,0,0,1,0,2,8,0.191067223,0
8633,Finance,Bangalore,Full-Time,Night,6,21,69279,30227,8500,5000,3,4,2,5,5,2,2,0.29,3.8,1,4,37,4.38,1,1,1,2,1,0,0.229693636,0
8634,Operations,Pune,Intern,Night,6,38,74843,26141,3163,5000,11,1,1,0,2,5,2,0.12,0.3,0,3,15,3.74,1,0,0,0,3,5,0.091773643,0
8635,Operations,Delhi,Full-Time,Night,5,68,64104,26076,5146,5000,5,6,2,5,2,0,0,0.26,13.1,1,2,22,4.12,1,1,1,0,5,0,0.069864901,0
8636,Finance,Mumbai,Contract,Rotational,2,36,37493,15183,3021,0,1,5,0,4,6,5,1,0.3,32.2,4,3,44,4.49,0,2,1,2,5,0,0.447215845,1
8637,Sales,Mumbai,Full-Time,Day,2,33,35765,12870,8731,0,9,2,3,2,0,2,2,0.25,16.3,4,3,28,3.52,1,0,0,1,0,2,0.184110985,0
8638,Operations,Mumbai,Intern,Rotational,1,8,33657,14902,3211,5000,24,5,4,5,6,3,2,0.01,15.1,3,3,30,4.41,0,1,0,0,5,0,0.020687782,0
8639,IT,Hyderabad,Contract,Rotational,4,57,55685,23674,5995,10000,10,10,2,3,3,1,0,0.22,40,1,4,9,2.68,3,1,0,2,4,8,0.280405166,0
8640,IT,Mumbai,Contract,Night,5,36,66771,27738,6346,5000,18,9,1,4,5,2,3,0.31,-15.4,1,3,11,4.01,0,1,1,1,4,5,0.285258877,0
8641,IT,Hyderabad,Intern,Night,4,44,50726,18531,4801,0,28,3,0,4,0,3,2,0.13,40,0,4,32,4.73,0,0,0,0,4,0,0.281914728,0
8642,Operations,Chennai,Intern,Day,5,55,62025,24565,3504,0,8,2,3,5,4,6,3,,7.5,1,4,25,2.99,0,0,1,0,3,2,0.251103361,0
8643,IT,Hyderabad,Full-Time,Night,4,28,53556,18804,3307,10000,5,6,2,2,1,6,0,0.23,7.5,1,4,22,2.58,0,3,0,1,2,0,0.186190421,0
8644,Operations,Bangalore,Intern,Rotational,1,27,33996,14225,2724,0,11,6,3,0,2,1,2,0.07,17.1,4,4,9,3.42,2,1,1,1,2,8,0.354398032,1
8645,Operations,Chennai,Contract,Night,3,47,45091,14780,5415,0,16,9,0,4,0,5,3,0.01,15.6,4,5,14,3.31,2,1,1,1,5,2,0.319118671,0
8646,Sales,Chennai,Full-Time,Night,2,7,34290,14364,7955,0,7,0,0,4,10,3,0,0.07,12,0,3,15,4.77,0,0,1,0,5,5,0.039410176,0
8647,Finance,Pune,Full-Time,Rotational,3,47,48379,17629,5032,0,7,2,4,5,3,1,0,0.12,5,0,4,30,4.51,1,1,0,2,3,0,0.084736204,0
8648,Support,Delhi,Contract,Rotational,4,42,50939,17536,2716,0,4,2,0,2,3,3,4,0.37,-21.1,4,3,23,4.44,0,1,1,2,3,5,0.284961034,0
8649,Sales,Mumbai,Contract,Rotational,1,33,33486,12374,7443,15000,8,6,4,3,1,1,4,0.29,-7.2,4,4,31,3.23,1,2,0,1,1,2,0.229747522,0
8650,Admin,Hyderabad,Intern,Rotational,2,76,42057,13554,3876,5000,5,7,4,4,5,7,4,0.2,4.8,3,5,4,3.3,1,2,0,0,2,5,0.165902515,0
8651,Operations,Bangalore,Intern,Night,2,8,50715,19149,4116,5000,12,2,1,1,2,1,2,0.34,-5.8,1,3,15,2.58,0,0,1,2,0,0,0.257342457,0
8652,Finance,Bangalore,Intern,Day,4,49,52434,18874,5915,5000,8,4,1,2,3,2,2,0.23,-5,1,5,36,2.8,0,3,1,2,1,5,0.33458264,1
8653,HR,Mumbai,Intern,Day,4,40,50562,19950,8399,0,1,2,2,1,7,4,3,0.17,-1.2,1,3,16,4.76,0,0,1,0,4,8,0.131467347,0
8654,Finance,Hyderabad,Full-Time,Day,2,66,33897,11323,5744,0,12,5,4,5,1,2,0,0.31,15,0,3,26,3.07,1,2,1,1,2,2,0.291262002,0
8655,IT,Bangalore,Intern,Rotational,4,35,38982,16896,4109,10000,10,8,1,0,1,2,0,0.16,13.2,1,4,43,3.61,1,2,1,0,1,5,0.200391614,0
8656,IT,Delhi,Contract,Rotational,3,48,47549,16854,2118,5000,14,4,0,2,4,4,3,0.44,4.5,1,2,42,3.55,2,1,0,2,5,2,0.416609971,1
8657,Admin,Pune,Contract,Day,5,9,60128,26856,4732,0,0,5,4,4,7,0,4,0.2,9.3,1,4,6,3.53,0,1,1,2,3,5,0.234966474,0
8658,IT,Chennai,Contract,Night,5,82,61186,25897,7766,10000,12,2,0,4,3,2,3,0.12,40,2,3,43,4.64,1,1,1,2,2,0,0.409224024,1
8659,HR,Delhi,Full-Time,Rotational,5,14,62668,23270,6783,15000,0,8,2,0,6,4,0,0.28,6.1,3,2,17,4.48,0,1,1,0,4,8,0.031536597,0
8660,HR,Delhi,Intern,Day,3,12,50527,16450,6730,5000,15,0,3,2,4,2,3,0.16,8.5,2,4,21,2.58,0,0,0,2,3,0,0.104329817,0
8661,Finance,Hyderabad,Contract,Night,5,39,62528,20704,8080,10000,7,9,3,3,4,1,0,0.2,13.7,2,4,19,2.94,0,0,1,0,3,8,0.085112574,0
8662,Sales,Mumbai,Contract,Night,4,28,51471,20110,7176,15000,8,7,0,4,1,0,0,0.27,17.7,3,4,42,2.65,3,1,0,0,5,0,0.067048092,0
8663,Operations,Mumbai,Full-Time,Day,6,18,65397,24605,2889,0,8,6,4,2,2,5,2,0.11,-1.7,0,5,49,3.46,1,1,1,0,3,8,0.156188438,0
8664,Sales,Hyderabad,Full-Time,Rotational,2,44,42697,17635,8223,5000,0,5,1,3,7,1,1,,14.7,2,5,26,3.49,2,0,0,0,4,5,0.224797687,0
8665,HR,Mumbai,Intern,Rotational,6,39,66170,22967,3139,0,11,6,3,4,1,2,4,0.05,-2.1,4,3,36,2.89,1,2,1,1,0,0,0.292626624,0
8666,Admin,Chennai,Full-Time,Night,1,43,31603,11088,4790,15000,13,0,3,1,5,0,2,,14.2,4,4,41,3.52,3,1,0,1,5,0,0.405796349,1
8667,Sales,Mumbai,Full-Time,Night,6,37,65609,21268,6974,0,4,5,0,5,6,1,0,0.22,-13.1,1,5,7,4.61,2,2,0,1,2,5,0.282845505,0
8668,Admin,Pune,Contract,Day,4,53,55170,19312,2602,0,11,7,1,4,0,4,0,0.02,-3.6,1,5,12,4.5,1,1,0,1,5,2,0.135205153,0
8669,HR,Chennai,Intern,Rotational,6,73,65030,21993,6695,0,8,3,2,4,2,2,0,0.29,14.2,0,2,5,3.66,2,1,1,0,1,5,0.166999135,0
8670,Finance,Mumbai,Intern,Night,6,10,71275,27200,8493,0,11,0,2,1,4,6,1,,18.9,4,4,10,2.81,1,1,1,0,5,2,0.22977629,0
8671,Sales,Mumbai,Full-Time,Day,6,47,63860,22309,5683,10000,25,0,2,5,3,1,2,0.28,11.1,1,3,23,3.81,3,1,1,0,5,0,0.282065543,0
8672,Operations,Delhi,Full-Time,Day,2,27,40255,13965,6982,0,10,1,2,1,1,1,1,0.28,22.6,0,3,31,3.36,2,3,0,1,1,0,0.294891703,0
8673,Support,Pune,Intern,Rotational,4,67,48415,18577,5011,0,1,5,4,5,3,5,0,0.07,5.3,1,4,33,3.39,1,0,0,2,3,0,0.122164843,0
8674,Finance,Mumbai,Intern,Rotational,4,33,47147,16861,5665,10000,17,0,3,2,4,0,0,0.26,7.7,1,3,33,4.75,3,1,1,1,5,8,0.193003142,0
8675,Support,Hyderabad,Intern,Night,6,45,67050,26362,4464,10000,9,3,4,2,5,0,3,0.05,7.9,2,4,19,4.52,0,2,1,2,1,5,0.28169836,0
8676,IT,Bangalore,Full-Time,Night,5,46,62653,25253,4841,0,6,7,2,2,2,8,2,0.16,65,1,5,33,3.59,3,2,1,0,1,0,0.589481785,1
8677,IT,Pune,Intern,Day,1,19,29022,10518,6078,15000,14,7,1,1,2,4,0,0.2,-4.4,3,5,33,4.65,0,1,0,0,5,2,-0.009781815,0
8678,HR,Mumbai,Contract,Night,6,49,65378,20925,6258,5000,9,1,0,3,8,2,0,0.27,-3.9,1,4,3,4.62,1,0,1,0,4,0,0.052179038,0
8679,IT,Mumbai,Contract,Night,4,30,39567,17672,4410,15000,13,6,2,1,7,1,3,0.13,16.2,2,2,24,3.3,0,0,1,2,4,0,0.281531484,0
8680,Operations,Delhi,Full-Time,Rotational,5,15,54745,17606,3198,0,13,0,3,0,1,2,4,0.08,9.5,2,2,27,3.14,0,0,0,0,0,0,0.102036178,0
8681,Support,Chennai,Contract,Rotational,6,0,64060,26874,2114,15000,11,2,2,3,2,5,0,0.05,11.9,0,3,48,4.61,3,3,1,0,3,0,0.275131879,0
8682,Operations,Hyderabad,Full-Time,Night,3,36,60145,22984,6716,0,17,3,2,0,7,2,4,0.19,-5.7,3,3,18,3.47,0,1,1,2,2,0,0.199464479,0
8683,IT,Chennai,Full-Time,Night,3,48,46085,19019,6091,5000,13,6,4,4,4,2,3,,7.7,2,4,15,4.31,1,3,0,1,2,0,0.419871491,1
8684,Admin,Delhi,Contract,Day,4,11,59278,23999,3625,0,9,1,2,5,6,3,3,0.14,22,4,5,20,3.61,0,0,1,1,0,0,0.26357976,0
8685,Operations,Pune,Full-Time,Night,5,22,58415,23394,3145,10000,14,0,2,5,8,4,0,0.05,-10.1,1,4,44,3.83,3,1,0,2,0,0,0.202941938,0
8686,Support,Delhi,Contract,Day,3,34,35338,13320,4512,0,8,12,0,5,3,2,0,0.2,-20,1,2,27,3.37,1,0,0,0,1,0,0.053994679,0
8687,Operations,Mumbai,Intern,Night,3,55,46055,19472,5943,0,6,4,0,1,3,4,2,0.23,-7.1,0,2,15,3.74,1,1,0,0,0,0,0.054946863,0
8688,HR,Bangalore,Full-Time,Day,3,19,48298,18342,3356,15000,18,0,1,0,8,3,0,0.22,65,4,2,25,3.32,0,1,0,0,5,5,0.145377437,0
8689,Operations,Delhi,Full-Time,Night,1,36,28241,10739,6263,0,13,6,4,1,4,3,3,0.27,12.5,1,4,11,4.01,0,1,0,1,1,5,0.082877015,0
8690,IT,Pune,Contract,Day,6,40,70077,31459,4011,15000,10,3,2,0,11,5,0,,19.7,1,3,20,4.66,0,0,1,2,2,8,0.221725608,0
8691,IT,Delhi,Full-Time,Night,4,60,47579,20162,3419,10000,13,2,0,5,1,3,1,0.13,-2.9,3,5,24,4.52,1,2,1,2,0,5,0.319735248,0
8692,Sales,Mumbai,Full-Time,Night,1,60,41282,17474,7259,0,7,3,1,0,6,3,2,0.18,8.7,0,3,21,3.9,0,2,0,0,2,2,0.127284985,0
8693,Admin,Delhi,Full-Time,Rotational,4,24,55220,20120,8766,0,21,4,1,4,5,6,3,0.31,15.2,4,2,4,3.56,0,1,0,0,3,5,0.052510331,0
8694,Sales,Bangalore,Full-Time,Rotational,2,77,37909,16280,5327,15000,14,6,3,5,4,2,0,0.14,-3.4,4,4,21,3.96,1,0,0,1,3,5,0.042131085,0
8695,IT,Hyderabad,Contract,Rotational,1,33,33860,11931,8574,0,7,5,3,0,1,4,0,0.04,3.1,0,3,40,3.53,1,1,0,0,1,0,0.011467321,0
8696,Support,Pune,Contract,Day,6,54,63219,25295,6795,0,10,2,2,0,5,4,1,0.25,1.9,1,3,30,2.87,0,1,1,0,0,2,0.101445393,0
8697,IT,Pune,Contract,Rotational,3,57,38605,13813,6107,0,15,8,0,4,1,2,0,0.25,5.3,1,3,20,4.66,1,0,0,0,3,5,0.062275497,0
8698,HR,Bangalore,Full-Time,Rotational,4,20,58677,21841,2496,0,5,4,2,0,7,4,1,0.25,-2.2,4,3,12,3.33,1,0,0,0,4,8,-0.014106994,0
8699,IT,Delhi,Full-Time,Day,1,24,37065,13923,4825,0,21,5,4,2,2,3,0,0.17,5.2,2,3,10,4.59,1,1,0,2,3,2,0.09949285,0
8700,HR,Pune,Full-Time,Day,2,9,36396,14257,2448,5000,6,7,3,5,6,1,0,0.25,3.5,0,5,24,4.67,2,0,1,2,1,0,0.233994873,0
8701,Admin,Mumbai,Full-Time,Day,3,26,52434,21697,4273,5000,2,0,0,1,0,2,1,0.25,-4.3,1,3,21,3.14,3,3,1,1,1,5,0.392890612,1
8702,HR,Delhi,Full-Time,Night,5,18,62785,26069,4410,10000,0,4,1,5,5,3,4,0.23,9.9,3,4,27,4.25,3,2,1,0,3,0,0.404718299,1
8703,Sales,Mumbai,Full-Time,Day,6,7,65940,27004,8243,5000,8,2,2,2,6,3,2,0.17,1.6,1,3,33,2.84,0,2,1,0,1,0,0.232590511,0
8704,IT,Delhi,Intern,Night,5,54,55207,23773,5209,10000,4,5,2,1,3,5,0,0.12,3.2,2,5,22,4.59,3,3,1,2,5,2,0.314670859,0
